Var1,Var2,value,summed_score,percentage,responses,proportion,nice_names,positive_scored_response,null_scored_response,prop_test_chi_pvalue,proportion_error,ymax,ymin
2_No,Student Issues: Lack of interest,52.0,83.0,62.65060240963856,399.0,0.13032581453634084,Non.Minority.Serving,52.0,347.0,0.07956095387353294,0.03303354303232699,0.13463093793905012,0.12602069113363157
1_Yes,Student Issues: Intimidated by topic,10.0,22.0,45.45454545454545,354.0,0.02824858757062147,Minority.Serving,10.0,344.0,0.9999999999999982,0.01725926985960292,0.02873613756665545,0.027761037574587488
2_No,Student Issues: Intimidated by topic,12.0,22.0,54.54545454545454,399.0,0.03007518796992481,Non.Minority.Serving,12.0,387.0,0.9999999999999982,0.016758488782754873,0.03057920267015804,0.02957117326969158
1_Yes,Student Issues: Varying student backrounds,6.0,17.0,35.294117647058826,354.0,0.01694915254237288,Minority.Serving,6.0,348.0,0.4633369328849743,0.01344647488849704,0.017177058896415204,0.016721246188330558
2_No,Student Issues: Varying student backrounds,11.0,17.0,64.70588235294117,399.0,0.02756892230576441,Non.Minority.Serving,11.0,388.0,0.4633369328849743,0.01606574808621903,0.028011837666537365,0.027126006944991454
1_Yes,Curriculum Issues: Lack of integration,29.0,64.0,45.3125,354.0,0.08192090395480225,Minority.Serving,29.0,325.0,0.8777208618146489,0.028568265768950735,0.08426124211101574,0.07958056579858877
2_No,Curriculum Issues: Lack of integration,35.0,64.0,54.6875,399.0,0.08771929824561403,Non.Minority.Serving,35.0,364.0,0.8777208618146489,0.02775705982791602,0.09015412805508034,0.08528446843614772
1_Yes,Curriculum Issues: Too much content,20.0,52.0,38.46153846153847,354.0,0.05649717514124294,Minority.Serving,20.0,334.0,0.2557965976289499,0.024050905351247643,0.057855983353177834,0.05513836692930804
2_No,Curriculum Issues: Too much content,32.0,52.0,61.53846153846154,399.0,0.08020050125313283,Non.Minority.Serving,32.0,367.0,0.2557965976289499,0.026649972718450786,0.0823378424235349,0.07806316008273076
1_Yes,Curriculum Issues: Quickly changing technologies,14.0,41.0,34.146341463414636,354.0,0.03954802259887006,Minority.Serving,14.0,340.0,0.12441214534575427,0.020302367010101324,0.0403509410681961,0.03874510412954402
2_No,Curriculum Issues: Quickly changing technologies,27.0,41.0,65.85365853658537,399.0,0.06766917293233082,Non.Minority.Serving,27.0,372.0,0.12441214534575427,0.024645753445337662,0.06933693068427096,0.06600141518039068
1_Yes,Curriculum Issues: Access to bioinformatics lesson plans/curriculum,17.0,27.0,62.96296296296296,354.0,0.0480225988700565,Minority.Serving,17.0,337.0,0.1349414218646306,0.022273199606071308,0.049092215800291564,0.046952981939821434
2_No,Curriculum Issues: Access to bioinformatics lesson plans/curriculum,10.0,27.0,37.03703703703704,399.0,0.02506265664160401,Non.Minority.Serving,10.0,389.0,0.1349414218646306,0.015337816872273079,0.02544706307950559,0.02467825020370243
1_Yes,Institutional Issues: Lack of inter-departmental cooperation,6.0,11.0,54.54545454545454,354.0,0.01694915254237288,Minority.Serving,6.0,348.0,0.84146029485587015,0.01344647488849704,0.017177058896415204,0.016721246188330558
2_No,Institutional Issues: Lack of inter-departmental cooperation,5.0,11.0,45.45454545454545,399.0,0.012531328320802004,Non.Minority.Serving,5.0,394.0,0.84146029485587015,0.010914952763806657,0.012668107177491311,0.012394549464112697
