"","Var1","Var2","value","summed_score","percentage","responses","proportion","nice_names"
"52","4_Ph.D. (or equivalent)","Student Issues: Background knowledge",27,30,90,918,0.0294117647058824,"Doctoral"
"53","1_B.S. (or equivalent)","Institutional: Institutional inertia",0,24,0,6,0,"Bachelors"
"54","2_M.S. (or equivalent)","Institutional: Institutional inertia",2,24,8.33333333333333,112,0.0178571428571429,"Masters"
"55","3_Professional degree (e.g., M.D.)","Institutional: Institutional inertia",0,24,0,10,0,"Professional.Degree"
"56","4_Ph.D. (or equivalent)","Institutional: Institutional inertia",22,24,91.6666666666667,918,0.0239651416122004,"Doctoral"
"57","1_B.S. (or equivalent)","Institutional: Inter-departmental cooperation",0,15,0,6,0,"Bachelors"
"58","2_M.S. (or equivalent)","Institutional: Inter-departmental cooperation",1,15,6.66666666666667,112,0.00892857142857143,"Masters"
"59","3_Professional degree (e.g., M.D.)","Institutional: Inter-departmental cooperation",0,15,0,10,0,"Professional.Degree"
"60","4_Ph.D. (or equivalent)","Institutional: Inter-departmental cooperation",14,15,93.3333333333333,918,0.0152505446623094,"Doctoral"
"61","1_B.S. (or equivalent)","Institutional: IT support",0,7,0,6,0,"Bachelors"
"62","2_M.S. (or equivalent)","Institutional: IT support",0,7,0,112,0,"Masters"
"63","3_Professional degree (e.g., M.D.)","Institutional: IT support",0,7,0,10,0,"Professional.Degree"
"64","4_Ph.D. (or equivalent)","Institutional: IT support",7,7,100,918,0.00762527233115468,"Doctoral"
"65","1_B.S. (or equivalent)","Institutional: State regulation",0,1,0,6,0,"Bachelors"
"66","2_M.S. (or equivalent)","Institutional: State regulation",0,1,0,112,0,"Masters"
"67","3_Professional degree (e.g., M.D.)","Institutional: State regulation",0,1,0,10,0,"Professional.Degree"
"68","4_Ph.D. (or equivalent)","Institutional: State regulation",1,1,100,918,0.00108932461873638,"Doctoral"
"69","1_B.S. (or equivalent)","Resource Issues: Funding",0,25,0,6,0,"Bachelors"
"70","2_M.S. (or equivalent)","Resource Issues: Funding",1,25,4,112,0.00892857142857143,"Masters"
"71","3_Professional degree (e.g., M.D.)","Resource Issues: Funding",1,25,4,10,0.1,"Professional.Degree"
"72","4_Ph.D. (or equivalent)","Resource Issues: Funding",23,25,92,918,0.0250544662309368,"Doctoral"
"73","1_B.S. (or equivalent)","Resource Issues: Access to software",0,10,0,6,0,"Bachelors"
"74","2_M.S. (or equivalent)","Resource Issues: Access to software",0,10,0,112,0,"Masters"
"75","3_Professional degree (e.g., M.D.)","Resource Issues: Access to software",0,10,0,10,0,"Professional.Degree"
"76","4_Ph.D. (or equivalent)","Resource Issues: Access to software",10,10,100,918,0.0108932461873638,"Doctoral"
"77","1_B.S. (or equivalent)","Resource Issues: Access to bioinformatics lesson plans/curricula",0,4,0,6,0,"Bachelors"
"78","2_M.S. (or equivalent)","Resource Issues: Access to bioinformatics lesson plans/curricula",1,4,25,112,0.00892857142857143,"Masters"
"79","3_Professional degree (e.g., M.D.)","Resource Issues: Access to bioinformatics lesson plans/curricula",0,4,0,10,0,"Professional.Degree"
"80","4_Ph.D. (or equivalent)","Resource Issues: Access to bioinformatics lesson plans/curricula",3,4,75,918,0.00326797385620915,"Doctoral"
"81","1_B.S. (or equivalent)","Facilities: Access to computer(s)/labs",0,19,0,6,0,"Bachelors"
"82","2_M.S. (or equivalent)","Facilities: Access to computer(s)/labs",1,19,5.26315789473684,112,0.00892857142857143,"Masters"
"83","3_Professional degree (e.g., M.D.)","Facilities: Access to computer(s)/labs",0,19,0,10,0,"Professional.Degree"
"84","4_Ph.D. (or equivalent)","Facilities: Access to computer(s)/labs",18,19,94.7368421052632,918,0.0196078431372549,"Doctoral"
"85","1_B.S. (or equivalent)","Facilities: Servers",0,3,0,6,0,"Bachelors"
"86","2_M.S. (or equivalent)","Facilities: Servers",0,3,0,112,0,"Masters"
"87","3_Professional degree (e.g., M.D.)","Facilities: Servers",0,3,0,10,0,"Professional.Degree"
"88","4_Ph.D. (or equivalent)","Facilities: Servers",3,3,100,918,0.00326797385620915,"Doctoral"
