"","Var1","Var2","value","summed_score","percentage","responses","proportion","nice_names"
"20","2010-2016","Curriculum Issues: No space",5,48,10.4166666666667,149,0.0335570469798658,"K2010D2016"
"21","1980-1989","Curriculum Issues: Incompatible with current curriculum",4,25,16,190,0.0210526315789474,"K1980D1989"
"22","1990-1999","Curriculum Issues: Incompatible with current curriculum",7,25,28,284,0.0246478873239437,"K1990D1999"
"23","2000-2010","Curriculum Issues: Incompatible with current curriculum",10,25,40,345,0.0289855072463768,"K2000D2010"
"24","2010-2016","Curriculum Issues: Incompatible with current curriculum",4,25,16,149,0.0268456375838926,"K2010D2016"
"25","1980-1989","Curriculum Issues: Integration needed at every level",4,20,20,190,0.0210526315789474,"K1980D1989"
"26","1990-1999","Curriculum Issues: Integration needed at every level",7,20,35,284,0.0246478873239437,"K1990D1999"
"27","2000-2010","Curriculum Issues: Integration needed at every level",9,20,45,345,0.0260869565217391,"K2000D2010"
"28","2010-2016","Curriculum Issues: Integration needed at every level",0,20,0,149,0,"K2010D2016"
"29","1980-1989","Curriculum Issues: Bioinformatics curriculum is under development",2,18,11.1111111111111,190,0.0105263157894737,"K1980D1989"
"30","1990-1999","Curriculum Issues: Bioinformatics curriculum is under development",8,18,44.4444444444444,284,0.028169014084507,"K1990D1999"
"31","2000-2010","Curriculum Issues: Bioinformatics curriculum is under development",7,18,38.8888888888889,345,0.0202898550724638,"K2000D2010"
"32","2010-2016","Curriculum Issues: Bioinformatics curriculum is under development",1,18,5.55555555555556,149,0.00671140939597315,"K2010D2016"
"33","1980-1989","Curriculum Issues: Not required for life sci/pre-med majors",1,12,8.33333333333333,190,0.00526315789473684,"K1980D1989"
"34","1990-1999","Curriculum Issues: Not required for life sci/pre-med majors",5,12,41.6666666666667,284,0.0176056338028169,"K1990D1999"
"35","2000-2010","Curriculum Issues: Not required for life sci/pre-med majors",4,12,33.3333333333333,345,0.0115942028985507,"K2000D2010"
"36","2010-2016","Curriculum Issues: Not required for life sci/pre-med majors",2,12,16.6666666666667,149,0.0134228187919463,"K2010D2016"
"37","1980-1989","Curriculum Issues: Class size",0,2,0,190,0,"K1980D1989"
"38","1990-1999","Curriculum Issues: Class size",1,2,50,284,0.00352112676056338,"K1990D1999"
"39","2000-2010","Curriculum Issues: Class size",0,2,0,345,0,"K2000D2010"
"40","2010-2016","Curriculum Issues: Class size",1,2,50,149,0.00671140939597315,"K2010D2016"
"41","1980-1989","Curriculum Issues: Too few seats",1,3,33.3333333333333,190,0.00526315789473684,"K1980D1989"
"42","1990-1999","Curriculum Issues: Too few seats",1,3,33.3333333333333,284,0.00352112676056338,"K1990D1999"
"43","2000-2010","Curriculum Issues: Too few seats",0,3,0,345,0,"K2000D2010"
"44","2010-2016","Curriculum Issues: Too few seats",1,3,33.3333333333333,149,0.00671140939597315,"K2010D2016"
"45","1980-1989","Student Issues: Lack of interest",3,36,8.33333333333333,190,0.0157894736842105,"K1980D1989"
"46","1990-1999","Student Issues: Lack of interest",16,36,44.4444444444444,284,0.0563380281690141,"K1990D1999"
"47","2000-2010","Student Issues: Lack of interest",10,36,27.7777777777778,345,0.0289855072463768,"K2000D2010"
"48","2010-2016","Student Issues: Lack of interest",7,36,19.4444444444444,149,0.0469798657718121,"K2010D2016"
"49","1980-1989","Student Issues: Background knowledge",6,27,22.2222222222222,190,0.0315789473684211,"K1980D1989"
"50","1990-1999","Student Issues: Background knowledge",7,27,25.9259259259259,284,0.0246478873239437,"K1990D1999"
"51","2000-2010","Student Issues: Background knowledge",10,27,37.037037037037,345,0.0289855072463768,"K2000D2010"
"52","2010-2016","Student Issues: Background knowledge",4,27,14.8148148148148,149,0.0268456375838926,"K2010D2016"
"53","1980-1989","Institutional: Institutional inertia",5,24,20.8333333333333,190,0.0263157894736842,"K1980D1989"
"54","1990-1999","Institutional: Institutional inertia",5,24,20.8333333333333,284,0.0176056338028169,"K1990D1999"
"55","2000-2010","Institutional: Institutional inertia",7,24,29.1666666666667,345,0.0202898550724638,"K2000D2010"
"56","2010-2016","Institutional: Institutional inertia",7,24,29.1666666666667,149,0.0469798657718121,"K2010D2016"
"57","1980-1989","Institutional: Inter-departmental cooperation",4,15,26.6666666666667,190,0.0210526315789474,"K1980D1989"
"58","1990-1999","Institutional: Inter-departmental cooperation",6,15,40,284,0.0211267605633803,"K1990D1999"
"59","2000-2010","Institutional: Inter-departmental cooperation",4,15,26.6666666666667,345,0.0115942028985507,"K2000D2010"
"60","2010-2016","Institutional: Inter-departmental cooperation",1,15,6.66666666666667,149,0.00671140939597315,"K2010D2016"
"61","1980-1989","Institutional: IT support",1,7,14.2857142857143,190,0.00526315789473684,"K1980D1989"
"62","1990-1999","Institutional: IT support",2,7,28.5714285714286,284,0.00704225352112676,"K1990D1999"
"63","2000-2010","Institutional: IT support",4,7,57.1428571428571,345,0.0115942028985507,"K2000D2010"
"64","2010-2016","Institutional: IT support",0,7,0,149,0,"K2010D2016"
"65","1980-1989","Institutional: State regulation",0,2,0,190,0,"K1980D1989"
"66","1990-1999","Institutional: State regulation",1,2,50,284,0.00352112676056338,"K1990D1999"
"67","2000-2010","Institutional: State regulation",0,2,0,345,0,"K2000D2010"
"68","2010-2016","Institutional: State regulation",1,2,50,149,0.00671140939597315,"K2010D2016"
"69","1980-1989","Resource Issues: Funding",2,25,8,190,0.0105263157894737,"K1980D1989"
"70","1990-1999","Resource Issues: Funding",10,25,40,284,0.0352112676056338,"K1990D1999"
"71","2000-2010","Resource Issues: Funding",8,25,32,345,0.0231884057971014,"K2000D2010"
"72","2010-2016","Resource Issues: Funding",5,25,20,149,0.0335570469798658,"K2010D2016"
"73","1980-1989","Resource Issues: Access to software",0,9,0,190,0,"K1980D1989"
"74","1990-1999","Resource Issues: Access to software",2,9,22.2222222222222,284,0.00704225352112676,"K1990D1999"
"75","2000-2010","Resource Issues: Access to software",4,9,44.4444444444444,345,0.0115942028985507,"K2000D2010"
"76","2010-2016","Resource Issues: Access to software",3,9,33.3333333333333,149,0.0201342281879195,"K2010D2016"
"77","1980-1989","Resource Issues: Access to bioinformatics lesson plans/curricula",0,4,0,190,0,"K1980D1989"
"78","1990-1999","Resource Issues: Access to bioinformatics lesson plans/curricula",2,4,50,284,0.00704225352112676,"K1990D1999"
"79","2000-2010","Resource Issues: Access to bioinformatics lesson plans/curricula",0,4,0,345,0,"K2000D2010"
"80","2010-2016","Resource Issues: Access to bioinformatics lesson plans/curricula",2,4,50,149,0.0134228187919463,"K2010D2016"
"81","1980-1989","Facilities: Access to computer(s)/labs",1,17,5.88235294117647,190,0.00526315789473684,"K1980D1989"
"82","1990-1999","Facilities: Access to computer(s)/labs",4,17,23.5294117647059,284,0.0140845070422535,"K1990D1999"
"83","2000-2010","Facilities: Access to computer(s)/labs",9,17,52.9411764705882,345,0.0260869565217391,"K2000D2010"
"84","2010-2016","Facilities: Access to computer(s)/labs",3,17,17.6470588235294,149,0.0201342281879195,"K2010D2016"
"85","1980-1989","Facilities: Servers",1,3,33.3333333333333,190,0.00526315789473684,"K1980D1989"
"86","1990-1999","Facilities: Servers",0,3,0,284,0,"K1990D1999"
"87","2000-2010","Facilities: Servers",2,3,66.6666666666667,345,0.00579710144927536,"K2000D2010"
"88","2010-2016","Facilities: Servers",0,3,0,149,0,"K2010D2016"
