Var1,Var2,value,summed_score,percentage,responses,proportion,nice_names,positive_scored_response,null_scored_response,prop_test_chi_pvalue,proportion_error,ymax,ymin
1_Yes,Curriculum Issues: Not required for life sci/pre-med majors,5.0,12.0,41.66666666666667,354.0,0.014124293785310734,MinorityDServing,5.0,349.0,0.9342785157106935,0.012292519718841792,0.014297916945181382,0.013950670625440087
2_No,Curriculum Issues: Not required for life sci/pre-med majors,7.0,12.0,58.333333333333336,399.0,0.017543859649122806,NonDMinorityDServing,7.0,392.0,0.9342785157106935,0.012881926028991837,0.01776985835138582,0.017317860946859793
1_Yes,Student Issues: Lack of interest,12.0,28.0,42.857142857142854,354.0,0.03389830508474576,MinorityDServing,12.0,342.0,0.7979704458496036,0.01885154174143045,0.03453734039801459,0.03325926977147693
2_No,Student Issues: Lack of interest,16.0,28.0,57.14285714285714,399.0,0.040100250626566414,NonDMinorityDServing,16.0,383.0,0.7979704458496036,0.01925077090984288,0.040872211364805726,0.0393282898883271
1_Yes,Student Issues: Background knowledge,10.0,21.0,47.61904761904761,354.0,0.02824858757062147,MinorityDServing,10.0,344.0,0.9999999999999983,0.01725926985960292,0.02873613756665545,0.027761037574587488
2_No,Student Issues: Background knowledge,11.0,21.0,52.38095238095239,399.0,0.02756892230576441,NonDMinorityDServing,11.0,388.0,0.9999999999999983,0.01606574808621903,0.028011837666537365,0.027126006944991454
1_Yes,Institutional: Institutional inertia,13.0,20.0,65.0,354.0,0.03672316384180791,MinorityDServing,13.0,341.0,0.15955231437496023,0.019592599619260975,0.037442666087712975,0.03600366159590285
2_No,Institutional: Institutional inertia,7.0,20.0,35.0,399.0,0.017543859649122806,NonDMinorityDServing,7.0,392.0,0.15955231437496023,0.012881926028991837,0.01776985835138582,0.017317860946859793
1_Yes,Institutional: Inter-departmental cooperation,6.0,14.0,42.857142857142854,354.0,0.01694915254237288,MinorityDServing,6.0,348.0,0.964787464370653,0.01344647488849704,0.017177058896415204,0.016721246188330558
2_No,Institutional: Inter-departmental cooperation,8.0,14.0,57.14285714285714,399.0,0.020050125313283207,NonDMinorityDServing,8.0,391.0,0.964787464370653,0.013753781470223679,0.020325890355292704,0.01977436027127371
1_Yes,Resource Issues: Funding,9.0,19.0,47.368421052631575,354.0,0.025423728813559324,MinorityDServing,9.0,345.0,0.9999999999999982,0.016397362591467922,0.025840610913342405,0.025006846713776242
2_No,Resource Issues: Funding,10.0,19.0,52.63157894736842,399.0,0.02506265664160401,NonDMinorityDServing,10.0,389.0,0.9999999999999982,0.015337816872273079,0.02544706307950559,0.02467825020370243
1_Yes,Resource Issues: Access to software,5.0,10.0,50.0,354.0,0.014124293785310734,MinorityDServing,5.0,349.0,0.9999999999999992,0.012292519718841792,0.014297916945181382,0.013950670625440087
2_No,Resource Issues: Access to software,5.0,10.0,50.0,399.0,0.012531328320802004,NonDMinorityDServing,5.0,394.0,0.9999999999999992,0.010914952763806657,0.012668107177491311,0.012394549464112697
1_Yes,Facilities: Access to computer(s)/labs,11.0,18.0,61.111111111111114,354.0,0.031073446327683617,MinorityDServing,11.0,343.0,0.33001486645589234,0.018075345218765224,0.03163510959719327,0.030511783058173963
2_No,Facilities: Access to computer(s)/labs,7.0,18.0,38.88888888888889,399.0,0.017543859649122806,NonDMinorityDServing,7.0,392.0,0.33001486645589234,0.012881926028991837,0.01776985835138582,0.017317860946859793
